Pozo,Estado,Acuífero,Elev.Brocal,Latitud,Longitud,año,nivel_piezometrico,precip_mm,temp_C
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2002,,136.7,24.17
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2003,,335.71,24.27
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2004,,261.38,24.06
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2005,,165.69,24.16
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2006,,255.16,24.67
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2007,,192.76,24.14
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2008,,168.59,24.31
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2009,,251.52,24.73
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2010,69.24,114.6,24.23
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2011,,103.36,24.62
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2012,,321.39,24.64
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2013,,229.35,24.66
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2014,79.72,453.16,25.63
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2015,,300.95,25.6
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2016,70.1,295.56,25.5
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2017,,272.85,25.39
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2018,,438.37,25.36
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2019,,501.83,24.9
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2020,,124.65,25.24
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2021,,372.16,25.22
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2022,,320.48,24.83
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2023,,471.67,25.23
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2024,,155.47,25.4
Sapa No.12  R,Baja California Sur,LA PAZ,53.0,24.08,-110.3075,2025,,,
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,1996,,189.94,24.66
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,1997,,251.28,24.63
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,1998,,434.03,24.25
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,1999,,62.25,24.21
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2000,,104.53,24.28
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2001,,330.23,23.92
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2002,,136.7,24.17
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2003,,335.71,24.27
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2004,,261.38,24.06
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2005,,165.69,24.16
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2006,,255.16,24.67
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2007,,192.76,24.14
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2008,,168.59,24.31
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2009,,251.52,24.73
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2010,83.92,114.6,24.23
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2011,,103.36,24.62
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2012,,321.39,24.64
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2013,,229.35,24.66
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2014,74.4,453.16,25.63
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2015,,300.95,25.6
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2016,121.62,295.56,25.5
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2017,,272.85,25.39
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2018,,438.37,25.36
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2019,,501.83,24.9
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2020,,124.65,25.24
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2021,,372.16,25.22
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2022,,320.48,24.83
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2023,,471.67,25.23
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2024,,155.47,25.4
Sapa No.14  R,Baja California Sur,LA PAZ,79.0,24.061667,-110.302222,2025,,,
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,1996,,189.94,24.66
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,1997,,251.28,24.63
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,1998,,434.03,24.25
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,1999,,62.25,24.21
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2000,,104.53,24.28
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2001,,330.23,23.92
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2002,,136.7,24.17
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2003,,335.71,24.27
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2004,,261.38,24.06
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2005,,165.69,24.16
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2006,,255.16,24.67
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2007,,192.76,24.14
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2008,,168.59,24.31
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2009,102.56,251.52,24.73
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2010,102.56,114.6,24.23
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2011,,103.36,24.62
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2012,,321.39,24.64
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2013,102.56,229.35,24.66
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2014,,453.16,25.63
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2015,,300.95,25.6
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2016,,295.56,25.5
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2017,,272.85,25.39
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2018,,438.37,25.36
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2019,,501.83,24.9
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2020,,124.65,25.24
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2021,,372.16,25.22
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2022,,320.48,24.83
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2023,,471.67,25.23
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2024,,155.47,25.4
Sapa No.15,Baja California Sur,LA PAZ,94.0,24.0525,-110.301389,2025,,,
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,1996,,188.64,23.93
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,1997,,270.67,24.02
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,1998,,337.99,23.9
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,1999,,55.93,23.57
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2000,,82.23,23.72
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2001,,316.65,23.32
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2002,,130.81,23.39
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2003,,377.61,23.54
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2004,,218.6,23.27
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2005,,175.53,23.24
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2006,,197.03,24.06
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2007,,180.56,23.37
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2008,,184.97,23.83
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2009,,254.98,23.9
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2010,63.81,111.93,23.15
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2011,,90.29,23.87
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2012,,348.92,23.82
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2013,,189.53,23.79
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2014,102.8,426.42,24.94
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2015,,270.81,25.04
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2016,63.86,267.72,24.68
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2017,,205.95,24.52
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2018,,308.82,24.61
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2019,,445.63,23.94
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2020,,107.63,24.36
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2021,,342.8,24.35
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2022,,243.31,24.01
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2023,,396.31,24.49
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2024,,60.41,24.3
Sapa No.15  BIS,Baja California Sur,LA PAZ,58.0,24.019722,-110.3375,2025,,,
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,1996,,188.64,23.93
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,1997,,270.67,24.02
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,1998,,337.99,23.9
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,1999,,55.93,23.57
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2000,,82.23,23.72
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2001,,316.65,23.32
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2002,,130.81,23.39
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2003,,377.61,23.54
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2004,,218.6,23.27
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2005,,175.53,23.24
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2006,,197.03,24.06
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2007,,180.56,23.37
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2008,,184.97,23.83
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2009,90.27,254.98,23.9
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2010,90.27,111.93,23.15
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2011,,90.29,23.87
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2012,,348.92,23.82
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2013,90.27,189.53,23.79
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2014,,426.42,24.94
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2015,,270.81,25.04
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2016,103.5,267.72,24.68
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2017,,205.95,24.52
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2018,,308.82,24.61
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2019,,445.63,23.94
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2020,,107.63,24.36
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2021,,342.8,24.35
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2022,,243.31,24.01
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2023,,396.31,24.49
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2024,,60.41,24.3
Sapa No.16,Baja California Sur,LA PAZ,78.0,24.040833,-110.314444,2025,,,
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,1996,,188.64,23.93
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,1997,,270.67,24.02
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,1998,,337.99,23.9
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,1999,,55.93,23.57
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2000,,82.23,23.72
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2001,,316.65,23.32
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2002,,130.81,23.39
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2003,,377.61,23.54
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2004,,218.6,23.27
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2005,,175.53,23.24
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2006,,197.03,24.06
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2007,,180.56,23.37
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2008,,184.97,23.83
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2009,,254.98,23.9
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2010,,111.93,23.15
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2011,,90.29,23.87
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2012,,348.92,23.82
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2013,,189.53,23.79
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2014,82.56,426.42,24.94
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2015,,270.81,25.04
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2016,97.22,267.72,24.68
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2017,,205.95,24.52
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2018,,308.82,24.61
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2019,,445.63,23.94
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2020,,107.63,24.36
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2021,,342.8,24.35
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2022,,243.31,24.01
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2023,,396.31,24.49
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2024,,60.41,24.3
Sapa No.17 BIS,Baja California Sur,LA PAZ,58.0,24.033889,-110.329167,2025,,,
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,1996,,188.64,23.93
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,1997,,270.67,24.02
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,1998,,337.99,23.9
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,1999,,55.93,23.57
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2000,,82.23,23.72
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2001,,316.65,23.32
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2002,,130.81,23.39
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2003,,377.61,23.54
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2004,,218.6,23.27
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2005,,175.53,23.24
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2006,,197.03,24.06
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2007,,180.56,23.37
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2008,,184.97,23.83
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2009,,254.98,23.9
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2010,88.04,111.93,23.15
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2011,,90.29,23.87
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2012,,348.92,23.82
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2013,,189.53,23.79
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2014,92.06,426.42,24.94
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2015,,270.81,25.04
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2016,95.6,267.72,24.68
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2017,,205.95,24.52
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2018,,308.82,24.61
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2019,,445.63,23.94
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2020,,107.63,24.36
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2021,,342.8,24.35
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2022,,243.31,24.01
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2023,,396.31,24.49
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2024,,60.41,24.3
Sapa No.17 R,Baja California Sur,LA PAZ,62.0,24.03,-110.328333,2025,,,
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,1996,,188.64,23.93
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,1997,,270.67,24.02
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,1998,,337.99,23.9
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,1999,,55.93,23.57
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2000,,82.23,23.72
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2001,,316.65,23.32
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2002,,130.81,23.39
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2003,,377.61,23.54
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2004,,218.6,23.27
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2005,,175.53,23.24
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2006,,197.03,24.06
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2007,,180.56,23.37
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2008,,184.97,23.83
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2009,,254.98,23.9
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2010,116.75,111.93,23.15
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2011,,90.29,23.87
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2012,,348.92,23.82
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2013,,189.53,23.79
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2014,119.0,426.42,24.94
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2015,,270.81,25.04
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2016,,267.72,24.68
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2017,,205.95,24.52
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2018,,308.82,24.61
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2019,,445.63,23.94
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2020,,107.63,24.36
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2021,,342.8,24.35
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2022,,243.31,24.01
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2023,,396.31,24.49
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2024,,60.41,24.3
Sapa No.18,Baja California Sur,LA PAZ,55.0,24.009167,-110.346667,2025,,,
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,1996,,189.94,24.66
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,1997,,251.28,24.63
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,1998,,434.03,24.25
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,1999,,62.25,24.21
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2000,,104.53,24.28
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2001,,330.23,23.92
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2002,,136.7,24.17
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2003,,335.71,24.27
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2004,,261.38,24.06
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2005,,165.69,24.16
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2006,,255.16,24.67
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2007,,192.76,24.14
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2008,,168.59,24.31
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2009,119.65,251.52,24.73
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2010,119.65,114.6,24.23
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2011,,103.36,24.62
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2012,,321.39,24.64
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2013,119.65,229.35,24.66
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2014,116.11,453.16,25.63
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2015,,300.95,25.6
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2016,,295.56,25.5
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2017,,272.85,25.39
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2018,,438.37,25.36
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2019,,501.83,24.9
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2020,,124.65,25.24
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2021,,372.16,25.22
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2022,,320.48,24.83
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2023,,471.67,25.23
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2024,,155.47,25.4
Sapa No.19,Baja California Sur,LA PAZ,102.0,24.04333,-110.29944,2025,,,
Sapa No.19  R,Baja California Sur,LA PAZ,102.0,24.015778,-110.309167,1996,,189.94,24.66
Sapa No.19  R,Baja California Sur,LA PAZ,102.0,24.015778,-110.309167,1997,,251.28,24.63
Sapa No.19  R,Baja California Sur,LA PAZ,102.0,24.015778,-110.309167,1998,,434.03,24.25
Sapa No.19  R,Baja California Sur,LA PAZ,102.0,24.015778,-110.309167,1999,,62.25,24.21
Sapa No.19  R,Baja California Sur,LA PAZ,102.0,24.015778,-110.309167,2000,,104.53,24.28
Sapa No.19  R,Baja California Sur,LA PAZ,102.0,24.015778,-110.309167,2001,,330.23,23.92
