id,clvmun,municipio,clvedo,estado,clvrha,rha,clvacuifer,acuifero,titulo,numapro,uso,grupouso,volsb,clavelocal,nomlocal,gastoma,sciansecto,sciansubra,usuario,corterepda,titular,x_coord,y_coord
799404,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105632/06GPDL09",1,Pecuario,Agropecuario,2000.000000000000000,,San Pedro,0.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,MARTHA ELENA DEL TORO MADRIGAL,-110.273,23.936
799409,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"832769",1,Agr�cola inscrito,Agropecuario,300000.000000000000000,,La Paz,40.000000000000000,,,,2023,"RANCHO SAN PATRICIO DE LA PAZ, S.P.R. DE R.L. DE C.V.",-110.324,24.106
799418,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS103178/06IPGE98",1,M�ltiples,Agropecuario,2000.000000000000000,,El Aguajito,0.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,LUCIO ROBERTO AVILES AVILES,-110.150,23.947
799461,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS102203,1,Pecuario,Agropecuario,2000.000000000000000,,,0.000000000000000,Persona f�sica / agroindustrial,Sin informaci�n,Sin informaci�n,2022,REFUGIO QUINTANA BURGOIN,-110.348,23.920
799479,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS102152/06GPDL07",1,Pecuario,Agropecuario,1500.000000000000000,,El Ancon,0.000000000000000,,,,2023,LUIS MENDOZA GERALDO,-110.160,23.949
799480,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS102152/06GPDL07",2,Pecuario,Agropecuario,3000.000000000000000,,El Ancon,1.000000000000000,,,,2023,LUIS MENDOZA GERALDO,-110.161,23.956
799481,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS103807/06IPGE99",1,M�ltiples,Agropecuario,1360.000000000000000,,Los Tejones,0.000000000000000,,,,2023,REFUGIO MARTINEZ AVILES,-110.148,24.015
799485,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106173/06IMDL15",1,M�ltiples,Agropecuario,23000.000000000000000,,Subdelegacion de San Pedro,2.000000000000000,,,,2023,NORBERTO CARRILLO CESE�A,-110.317,23.874
799486,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106173/06IMDL15",2,M�ltiples,Agropecuario,27000.000000000000000,,Subdelegacion de San Pedro,13.000000000000000,,,,2023,NORBERTO CARRILLO CESE�A,-110.321,23.859
799488,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS153780/06IPDL16",1,M�ltiples,Agropecuario,4220.000000000000000,,La Paz,1.500000000000000,,,,2023,MIGUEL GUTIERREZ RUIZ,-110.297,24.247
799493,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101716/06IMDL17",1,M�ltiples,Agropecuario,10000.000000000000000,,Chametla,15.000000000000000,,,,2023,EDUARDO SEPULVEDA ARRIOLA,-110.353,24.099
799494,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"821914",1,Pecuario,Agropecuario,3000.000000000000000,,,1.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,RUTH ESTRELLITA DAWE DOMINGUEZ,-110.318,23.891
799497,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS154393/06IMDL18",1,M�ltiples,Agropecuario,60000.000000000000000,,Sin Localidad,45.000000000000000,Servicios educativos,Sin informaci�n,Otros,2022,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA SUR,-110.306,24.104
799502,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS104562,1,M�ltiples,Agropecuario,3151.000000000000000,,,1.000000000000000,,,,2023,JUAN JOSE GERALDO COTA,-110.144,23.892
799507,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",1,Agr�cola inscrito,Agropecuario,147000.000000000000000,,Ej. Chametla,36.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.357,24.044
799508,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",6,Agr�cola inscrito,Agropecuario,20000.000000000000000,,Ej. Chametla,3.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.337,24.097
799509,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",4,Agr�cola inscrito,Agropecuario,79300.000000000000000,,Ej. Chametla,20.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.372,24.087
799512,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",8,Agr�cola inscrito,Agropecuario,30000.000000000000000,,Ej. Chametla,9.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.369,24.038
799514,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",3,Agr�cola inscrito,Agropecuario,142000.000000000000000,,Ej. Chametla,25.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.349,24.074
799515,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",5,Agr�cola inscrito,Agropecuario,186000.000000000000000,,Ej. Chametla,21.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.331,24.088
799516,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",7,Agr�cola inscrito,Agropecuario,19400.000000000000000,,Ej. Chametla,12.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.350,24.093
799517,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS102027/06GPDL08",1,Pecuario,Agropecuario,500.000000000000000,,El Ancon,0.000000000000000,,,,2023,"BARTOLO, FRANCISCA, MAR�A MANUELA DEL SOCORRO, EUFEMIA Y JES�S MARTINEZ AVIL�S",-110.158,24.003
799522,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101597/06IMDL16",1,M�ltiples,Agropecuario,10000.000000000000000,,La Paz,9.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,RUBEN JAIME YUEN MARTINEZ,-110.328,24.112
799523,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101507/06ASDL11",2,Agr�cola inscrito,Agropecuario,178000.000000000000000,,Ej. Chametla,45.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.384,24.040
799526,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101490/06GPDL16",1,Pecuario,Agropecuario,3000.000000000000000,,La Paz,1.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,JUAN ALBERTO BURGOIN OJEDA,-110.204,24.122
799527,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS101175,1,Agr�cola inscrito,Agropecuario,300000.000000000000000,,El Centenario,35.500000000000000,,,,2023,"AGROEXPORTADORA DEL NOROESTE, S.A. DE C.V.",-110.356,24.031
799533,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"840867",1,M�ltiples,Agropecuario,47200.000000000000000,,,7.000000000000000,,,,2023,MARIA CONCEPCION COTA TIRADO,-110.449,24.133
799536,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104594/06IPDL10",1,M�ltiples,Agropecuario,575.000000000000000,,Los Divisaderos,0.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,RA�L GERALDO GERALDO,-110.141,23.890
799542,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS154433/06GPDL18",1,Pecuario,Agropecuario,1500.000000000000000,,San Pedro,0.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,FELICIANO RUIZ ARMENTA,-110.263,23.924
799545,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104899/06GLDL11",1,Pecuario,Agropecuario,3000.000000000000000,,Bola de Fuego,1.000000000000000,,,,2023,SANTIAGO OLACHEA GONZALEZ,-110.383,24.052
799553,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS102605,1,M�ltiples,Agropecuario,3000.000000000000000,,El Centenario,1.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,GUILLERMO AGUILAR VONBORSTEL,-110.380,24.086
799556,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101067/06IPDL18",1,M�ltiples,Agropecuario,3000.000000000000000,,El Centenario,1.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,ALVARO FOX ALONSO,-110.373,24.073
799579,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS154418/06GLDL18",1,Pecuario,Agropecuario,3000.000000000000000,,El Centenario,2.000000000000000,,,,2023,EJIDO EL CENTENARIO,-110.407,24.085
799584,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,A1BCS100123/06IMGR94,1,M�ltiples,Agropecuario,2500.000000000000000,,La Paz,1.500000000000000,,,,2023,C.MANUEL ESTRADA AVILES,-110.403,24.068
799593,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105047/06ESDL13",2,Servicios,Industrial Integrado,7830.000000000000000,,El Comitan,3.020000000000000,"Servicios profesionales, cient�ficos y t�cnicos",Sin informaci�n,Otros,2022,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",-110.426,24.138
799594,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101463/06EMDL16",1,Servicios,Industrial Integrado,44900.000000000000000,,La Paz,8.000000000000000,,,,2023,AEROPUERTOS Y SERVICIOS AUXILIARES,-110.368,24.072
799596,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS103008/06IPDL18",1,M�ltiples,Agropecuario,300.000000000000000,,El Centenario,1.000000000000000,,,,2023,ROSENDO RUIZ COSIO,-110.047,24.092
799598,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"811416",1,Agr�cola inscrito,Agropecuario,143616.000000000000000,,,45.000000000000000,Agricultura,Sin informaci�n,Empresa/Asociaciones Mercantiles,2022,"TENEDORA DE LA PAZ, S. DE R.L. DE C.V.",-110.328,24.034
799600,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105047/06ESDL13",3,Servicios,Industrial Integrado,21900.000000000000000,,El Comitan,3.450000000000000,"Servicios profesionales, cient�ficos y t�cnicos",Sin informaci�n,Otros,2022,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",-110.427,24.136
799603,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105047/06ESDL13",1,Servicios,Industrial Integrado,5200.000000000000000,,El Comitan,6.500000000000000,"Servicios profesionales, cient�ficos y t�cnicos",Sin informaci�n,Otros,2022,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",-110.424,24.135
799606,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105047/06ESDL13",4,Servicios,Industrial Integrado,480.000000000000000,,El Comitan,1.900000000000000,"Servicios profesionales, cient�ficos y t�cnicos",Sin informaci�n,Otros,2022,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",-110.431,24.132
799613,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS154228/06FMDL18",1,Industrial,Industrial Integrado,3000.000000000000000,,La Paz,30.000000000000000,,,,2023,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",-110.292,24.108
799619,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101251/06GMDL16",1,Pecuario,Agropecuario,3000.000000000000000,,La Paz,3.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,OCTAVIO RESENDIZ CORNEJO,-110.470,24.160
799640,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101909/06AMDL09",1,Agr�cola inscrito,Agropecuario,300000.000000000000000,,La Paz,57.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,JUAN MANUEL Y CARLOS EDUARDO MORENO PAZ,-110.333,24.081
799643,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104583/06IPGE00",1,M�ltiples,Agropecuario,620.000000000000000,,Los Divisaderos,1.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,CARLOS GERALDO GERALDO,-110.137,23.892
799649,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101698/06GLDL16",1,Pecuario,Agropecuario,3000.000000000000000,,El Centenario,1.700000000000000,,,,2023,OCTAVIO RESENDIZ CORNEJO,-110.463,24.167
799658,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104684/06AMDL18",1,Agr�cola inscrito,Agropecuario,113200.000000000000000,,Ejido Chametla,29.000000000000000,,,,2023,EJIDO CHAMETLA,-110.397,24.055
799662,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106047/06IPDL10",1,M�ltiples,Agropecuario,27000.000000000000000,,La Paz,4.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,NARCIZO AMADOR CASTRO,-110.413,24.084
799669,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101046/06GLDL10",1,Pecuario,Agropecuario,3000.000000000000000,,Ejido el Centenario,4.000000000000000,,,,2023,EJIDO EL CENTENARIO,-110.383,24.068
799674,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS154250/06IMDL18",1,M�ltiples,Agropecuario,12000.000000000000000,,San Pedro,4.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,FLORENCIO MAGDALENO AGUILAR,-110.301,23.557
799682,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS100134/06AMDL09",1,Agr�cola inscrito,Agropecuario,270000.000000000000000,,La Paz,60.000000000000000,,,,2023,ENRIQUE HERN�NDEZ PONS,-110.328,24.066
799693,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"834529",1,Industrial,Industrial Integrado,72000.000000000000000,,,30.000000000000000,Industria alimentaria,Sin informaci�n,Sin informaci�n,2022,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",-110.292,24.108
799696,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104899/06GLDL11",1,Pecuario,Agropecuario,3000.000000000000000,,Bola de Fuego,1.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,SANTIAGO OLACHEA GONZALEZ,-110.383,24.052
799734,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS103538/06IPGE98",1,M�ltiples,Agropecuario,1200.000000000000000,,San Blas,0.450000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,FELIX GERALDO GERALDO,-110.138,23.878
799739,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101508/06FMGR00",1,Industrial,Industrial Integrado,300000.000000000000000,,La Paz,5.000000000000000,Industria alimentaria,Sin informaci�n,Empresa/Asociaciones Mercantiles,2022,"COMPA�IA EMBOTELLADORA DE BAJA CALIFORNIA SUR, S.A. DE C.V.",-110.293,24.124
799741,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106096/06HMDL15",1,P�blico urbano,Agua Potable,31000.000000000000000,,El Centenario,2.000000000000000,,,,2023,"ORGANISMO OPERADOR MUNICIPAL DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE LA PAZ",-110.437,24.101
799742,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106096/06HMDL15",2,P�blico urbano,Agua Potable,77100.000000000000000,,El Centenario,50.000000000000000,,,,2023,"ORGANISMO OPERADOR MUNICIPAL DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE LA PAZ",-110.372,23.974
799751,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101909/06AMDL09",1,Agr�cola inscrito,Agropecuario,300000.000000000000000,,La Paz,57.000000000000000,,,,2023,JUAN MANUEL Y CARLOS EDUARDO MORENO PAZ,-110.333,24.081
799754,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS100104/06AMDL17",1,Agr�cola inscrito,Agropecuario,264000.000000000000000,,La Paz,45.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,"MIGUEL,JORGE,MAXIMA,ESPERANZA Y VIRGINIA DE APELLIDOS GARMA DIAZ",-110.347,24.081
799772,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104594/06IPDL10",1,M�ltiples,Agropecuario,575.000000000000000,,Los Divisaderos,0.000000000000000,,,,2023,RA�L GERALDO GERALDO,-110.141,23.890
799775,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS106191,1,Servicios,Industrial Integrado,40900.000000000000000,,,8.000000000000000,,,,2023,"AEROPUERTO DE LA PAZ, S.A. DE C.V.",-110.368,24.080
799795,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101570/06AMGR04",1,Agr�cola inscrito,Agropecuario,300000.000000000000000,,San Miguel,25.000000000000000,,,,2023,GUSTAVO FONSECA RODRIGUEZ,-110.396,24.071
799798,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS154250/06IMDL18",1,M�ltiples,Agropecuario,12000.000000000000000,,San Pedro,4.000000000000000,,,,2023,FLORENCIO MAGDALENO AGUILAR,-110.301,23.557
799807,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS154433/06GPDL18",1,Pecuario,Agropecuario,1500.000000000000000,,San Pedro,0.000000000000000,,,,2023,FELICIANO RUIZ ARMENTA,-110.263,23.924
799812,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS105208,1,Agr�cola inscrito,Agropecuario,92000.000000000000000,,,35.500000000000000,Agricultura,Sin informaci�n,Empresa/Asociaciones Mercantiles,2022,AGROEXPORTADORA DEL NOROESTE,-110.356,24.031
799819,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"814364",1,M�ltiples,Agropecuario,151200.000000000000000,,,22.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,ANGEL ERNESTO ANGULO SCOLARI,-110.380,24.089
799821,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS100979/06AMDL15",1,Agr�cola inscrito,Agropecuario,300000.000000000000000,,Lote No. 1 Olas Altas,40.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,JUAN ALBERTO POLONI MENDOZA,-110.344,24.058
799823,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105673/06GPDL17",1,Pecuario,Agropecuario,3000.000000000000000,,La Paz,3.000000000000000,,,,2023,MARIA DEL REFUGIO CARDOZA NU�EZ,-110.242,23.936
799828,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106048/06HMDL10",1,P�blico urbano,Agua Potable,100000.000000000000000,,La Paz,50.000000000000000,,,,2023,"ORGANISMO OPERADOR MUNICIPAL DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE LA PAZ",-110.372,23.974
799829,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106120/06GPDL14",1,Pecuario,Agropecuario,3000.000000000000000,,El Centenario,0.100000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,GILBERTO CHAVEZ ARREDONDO,-110.395,24.091
799831,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105675/06GPDL09",1,Pecuario,Agropecuario,1500.000000000000000,,San Pedro,0.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,RICARDO SERGIO GERALDO GERALDO,-110.133,23.866
799844,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105724/06GLDL09",1,Pecuario,Agropecuario,3000.000000000000000,,El Centenario,5.000000000000000,Agricultura,Sin informaci�n,Personas Fisicas,2022,JAVIER MAYA NORIEGA,-110.375,24.063
799854,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS104842,1,M�ltiples,Agropecuario,3000.000000000000000,,,1.000000000000000,,,,2023,PATRICIO AVILES SUAREZ,-110.243,23.934
799868,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,A1BCS100640/06AMGE96,1,Agr�cola inscrito,Agropecuario,286000.000000000000000,,La Paz,36.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO CHAMETLA,-110.364,24.036
799880,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS103381/06IPDL16",1,M�ltiples,Agropecuario,1600.000000000000000,,El Cajoncito,1.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,CLARA NATIVIDAD BELTRAN CASTRO,-110.211,24.151
799891,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS102412/06IPDL16",1,M�ltiples,Agropecuario,10000.000000000000000,,La Paz,12.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,ADELA FIOL,-110.311,24.275
799901,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104666/06FMOC08",1,Industrial,Industrial Integrado,70000.000000000000000,,La Paz,5.000000000000000,,,,2023,"COMPA�IA EMBOTELLADORA DE BAJA CALIFORNIA SUR, S.A. DE C.V.",-110.293,24.124
799915,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106048/06HMDL10",1,P�blico urbano,Agua Potable,100000.000000000000000,,La Paz,50.000000000000000,"Generaci�n de energia el�ctrica, suministro de agua y gas natural","Captaci�n, tratamiento y suministro de agua",Organismos Operadores,2022,"ORGANISMO OPERADOR MUNICIPAL DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE LA PAZ",-110.372,23.974
799920,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"851440",1,M�ltiples,Agropecuario,2000.000000000000000,,,1.000000000000000,,,,2023,LORENZO MARQUEZ CORONADO,-110.256,23.884
799921,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,BCS102605,1,M�ltiples,Agropecuario,3000.000000000000000,,El Centenario,1.000000000000000,,,,2023,GUILLERMO AGUILAR VONBORSTEL,-110.380,24.086
799938,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,A1BCS100122/06EMGR94,1,Servicios,Industrial Integrado,2500.000000000000000,,La Paz,2.200000000000000,,,,2023,"PARQUES RECREATIVOS S.A.,",-110.306,24.120
799942,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS103562",1,M�ltiples,Agropecuario,3000.000000000000000,,,1.200000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,JOSE MARIA GERALDO ROMERO,-110.401,24.092
799943,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS101046/06GLDL10",1,Pecuario,Agropecuario,3000.000000000000000,,Ejido El Centenario,4.000000000000000,Agricultura,Sin informaci�n,Ejidos,2022,EJIDO EL CENTENARIO,-110.383,24.068
799947,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"834530",1,M�ltiples,Agropecuario,10000.000000000000000,,,2.500000000000000,,,,2023,VERONICA MAYTE VERDUZCO CA�EDO,-110.278,23.963
799950,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105724/06GLDL09",1,Pecuario,Agropecuario,3000.000000000000000,,El Centenario,5.000000000000000,,,,2023,JAVIER MAYA NORIEGA,-110.375,24.063
799958,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS106190/06IMDL16",1,M�ltiples,Agropecuario,200000.000000000000000,,El Centenario,20.000000000000000,Persona f�sica / diferentes usos-multiples,Sin informaci�n,Personas Fisicas,2022,ROSA MAR�A GONZ�LEZ GAMIZ,-110.417,24.086
799965,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"834527",1,P�blico urbano,Agua Potable,138000.000000000000000,,,15.029999999999999,,,,2023,"ORGANISMO OPERADOR MUNICIPAL DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DE LA PAZ",-110.423,24.076
799967,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS104802/06FMGE01",1,Industrial,Industrial Integrado,20000.000000000000000,,La Paz,30.000000000000000,,,,2023,"BEBIDAS PURIFICADAS, S.A. DE C.V.",-110.305,24.123
799969,"003",La Paz,"03",Baja California Sur,I,Pen�nsula de Baja California,"0324",La Paz,"01BCS105739/06IPDL09",1,M�ltiples,Agropecuario,5680.000000000000000,,Granja Santa Ines,1.500000000000000,,,,2023,RICARDO LORENZO CEVALLOS ZEPEDA,-110.311,24.071
